source_key,source_c7n,source_service,source_path,path_kind,target_key,target_c7n,edge_type,source,confidence,resolution,operation,evidence,corroborated_by,runnable,verdict,observed_sources,observed_hits,hit_rate,resolved_targets,dangling_targets,condition_violations,verdict_detail,verified_at
lexv2-models.test_execution,,lexv2-models,testSetId,scalar,devicefarm.test,,references,doc,medium,global-exact,list_test_executions,lexv2-models.ListTestExecutions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,testSetName,scalar,devicefarm.test,,references,doc,medium,global-exact,list_test_executions,lexv2-models.ListTestExecutions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,testExecutionResults.intentClassificationTestResults.items[].intentName,list_dict,lex-models.intent,,references,doc,medium,global-exact,list_test_execution_result_items,lexv2-models.ListTestExecutionResultItems,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,testExecutionResults.intentLevelSlotResolutionTestResults.items[].intentName,list_dict,lex-models.intent,,references,doc,medium,global-exact,list_test_execution_result_items,lexv2-models.ListTestExecutionResultItems,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,target.botAliasTarget.botAliasId,dotted,lexv2-models.bot,,references,doc,medium,service-exact,describe_test_execution,lexv2-models.DescribeTestExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,target.botAliasTarget.botId,dotted,lexv2-models.bot,,references,doc,medium,service-exact,describe_test_execution,lexv2-models.DescribeTestExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,target.botAliasTarget.localeId,dotted,lexv2-models.bot,,references,doc,medium,service-exact,describe_test_execution,lexv2-models.DescribeTestExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,testExecutionId,scalar,lexv2-models.test_set,,references,doc,medium,service-partial,describe_test_execution,lexv2-models.DescribeTestExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,testSetId,scalar,lexv2-models.test_set,,references,doc,medium,service-partial,describe_test_execution,lexv2-models.DescribeTestExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,testSetName,scalar,lexv2-models.test_set,,references,doc,medium,service-partial,describe_test_execution,lexv2-models.DescribeTestExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_execution,,lexv2-models,testExecutionResults.utteranceLevelTestResults.items[].conversationId,list_dict,qbusiness.conversation,,references,doc,medium,global-exact,list_test_execution_result_items,lexv2-models.ListTestExecutionResultItems,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set,,lexv2-models,conversationId,scalar,qbusiness.conversation,,references,doc,medium,global-exact,list_test_set_records,lexv2-models.ListTestSetRecords,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set_discrepancy_report,,lexv2-models,testSetDiscrepancyReportId,scalar,devicefarm.test,,references,doc,medium,global-exact,describe_test_set_discrepancy_report,lexv2-models.DescribeTestSetDiscrepancyReport,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set_discrepancy_report,,lexv2-models,testSetDiscrepancyTopErrors.intentDiscrepancies[].intentName,list_dict,lex-models.intent,,references,doc,medium,global-exact,describe_test_set_discrepancy_report,lexv2-models.DescribeTestSetDiscrepancyReport,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set_discrepancy_report,,lexv2-models,target.botAliasTarget.botAliasId,dotted,lexv2-models.bot,,references,doc,medium,service-exact,describe_test_set_discrepancy_report,lexv2-models.DescribeTestSetDiscrepancyReport,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set_discrepancy_report,,lexv2-models,target.botAliasTarget.botId,dotted,lexv2-models.bot,,references,doc,medium,service-exact,describe_test_set_discrepancy_report,lexv2-models.DescribeTestSetDiscrepancyReport,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set_discrepancy_report,,lexv2-models,target.botAliasTarget.localeId,dotted,lexv2-models.bot,,references,doc,medium,service-partial,describe_test_set_discrepancy_report,lexv2-models.DescribeTestSetDiscrepancyReport,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set_generation,,lexv2-models,testSetId,scalar,lexv2-models.test_set,,references,doc,medium,service-partial,describe_test_set_generation,lexv2-models.DescribeTestSetGeneration,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set_generation,,lexv2-models,testSetName,scalar,lexv2-models.test_set,,references,doc,medium,service-partial,describe_test_set_generation,lexv2-models.DescribeTestSetGeneration,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lexv2-models.test_set_generation,,lexv2-models,generationDataSource.conversationLogsDataSource.localeId,dotted,qbusiness.conversation,,references,doc,medium,global-exact,describe_test_set_generation,lexv2-models.DescribeTestSetGeneration,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
license-manager-user-subscriptions.instance,,license-manager-user-subscriptions,InstanceId,scalar,ec2.instance,ec2,references,doc,medium,leaf-hint,list_instances,license-manager-user-subscriptions.ListInstances,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
license-manager-user-subscriptions.user_association,,license-manager-user-subscriptions,InstanceId,scalar,ec2.instance,ec2,references,doc,medium,leaf-hint,list_user_associations,license-manager-user-subscriptions.ListUserAssociations,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
license-manager.license_conversion_task,,license-manager,LicenseConversionTaskId,scalar,license-manager.license,,references,doc,medium,service-exact,get_license_conversion_task,license-manager.GetLicenseConversionTask,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lightsail.bucket,,lightsail,accessKeyId,scalar,iam.access_key,,references,doc,medium,global-exact,get_bucket_access_keys,lightsail.GetBucketAccessKeys,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lightsail.relational_database_snapshot,,lightsail,relationalDatabaseBlueprintId,scalar,lightsail.database,,references,doc,medium,service-exact,get_relational_databases,lightsail.GetRelationalDatabases,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lightsail.relational_database_snapshot,,lightsail,relationalDatabaseBundleId,scalar,lightsail.database,,references,doc,medium,service-exact,get_relational_databases,lightsail.GetRelationalDatabases,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
location.geofence_collection,,location,KmsKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_geofence_collection,location.DescribeGeofenceCollection,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
location.place_index,,location,IndexName,scalar,location.place,,references,doc,medium,service-exact,describe_place_index,location.DescribePlaceIndex,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
location.tracker,,location,KmsKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_tracker,location.DescribeTracker,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
logs.export_task,,logs,logGroupName,scalar,logs.log_group,log-group,references,doc,medium,well-known,describe_export_tasks,logs.DescribeExportTasks,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
logs.log_anomaly_detector,,logs,kmsKeyId,scalar,kms.key,kms-key,encrypted-by,doc,medium,well-known,get_log_anomaly_detector,logs.GetLogAnomalyDetector,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
logs.log_anomaly_detector,,logs,anomalyDetectorArn,scalar,logs.anomaly,,references,doc,medium,service-exact,list_log_anomaly_detectors,logs.ListLogAnomalyDetectors,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
logs.log_anomaly_detector,,logs,detectorName,scalar,logs.anomaly,,references,doc,medium,service-exact,list_log_anomaly_detectors,logs.ListLogAnomalyDetectors,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
logs.log_group,log-group,logs,kmsKeyId,scalar,kms.key,kms-key,encrypted-by,c7n,high,curated,describe_log_groups,aws.log-group.filters.kms-key,,yes,absent,9,0,0.00,0,0,0,path never populated across 9 resource(s),2026-08-16T15:50:20+00:00
logs.metric_filter,log-metric,logs,logGroupName,scalar,logs.log_group,log-group,references,doc,medium,curated,describe_metric_filters,logs.DescribeMetricFilters: 'log group',,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
logs.query,,logs,logGroupName,scalar,logs.log_group,log-group,references,doc,medium,well-known,describe_queries,logs.DescribeQueries,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
logs.subscription_filter,,logs,logGroupName,scalar,logs.log_group,log-group,references,doc,medium,well-known,describe_subscription_filters,logs.DescribeSubscriptionFilters,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.data_ingestion_job,,lookoutequipment,DatasetName,scalar,lookoutequipment.dataset,,references,doc,medium,service-exact,list_data_ingestion_jobs,lookoutequipment.ListDataIngestionJobs,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.inference_execution,,lookoutequipment,DataOutputConfiguration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_inference_executions,lookoutequipment.ListInferenceExecutions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.inference_scheduler,,lookoutequipment,DataOutputConfiguration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_inference_scheduler,lookoutequipment.DescribeInferenceScheduler,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.label,,lookoutequipment,LabelGroupName,scalar,lookoutequipment.label_group,,references,doc,medium,service-exact,list_labels,lookoutequipment.ListLabels,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.model,,lookoutequipment,ModelDiagnosticsOutputConfiguration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_model,lookoutequipment.DescribeModel,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.model,,lookoutequipment,LabelsInputConfiguration.LabelGroupName,dotted,lookoutequipment.label,,references,doc,medium,service-exact,describe_model,lookoutequipment.DescribeModel,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.model_version,,lookoutequipment,ModelDiagnosticsOutputConfiguration.KmsKeyId,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,describe_model_version,lookoutequipment.DescribeModelVersion,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.model_version,,lookoutequipment,DatasetName,scalar,lookoutequipment.dataset,,references,doc,medium,service-exact,describe_model_version,lookoutequipment.DescribeModelVersion,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.model_version,,lookoutequipment,LabelsInputConfiguration.LabelGroupName,dotted,lookoutequipment.label,,references,doc,medium,service-exact,describe_model_version,lookoutequipment.DescribeModelVersion,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
lookoutequipment.model_version,,lookoutequipment,ModelName,scalar,lookoutequipment.model,,references,doc,medium,service-exact,list_model_versions,lookoutequipment.ListModelVersions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.application,,m2,logGroups[].logGroupName,list_dict,logs.log_group,log-group,references,doc,medium,well-known,get_application,m2.GetApplication,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.batch_job_execution,,m2,applicationId,scalar,m2.application,,references,doc,medium,service-exact,get_batch_job_execution,m2.GetBatchJobExecution,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.batch_job_execution,,m2,batchJobIdentifier.s3BatchJobIdentifier.identifier.scriptName,dotted,m2.batch_job_definition,,references,doc,medium,service-partial,get_batch_job_execution,m2.GetBatchJobExecution,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.batch_job_execution,,m2,batchJobIdentifier.scriptBatchJobIdentifier.scriptName,dotted,m2.batch_job_definition,,references,doc,medium,service-partial,get_batch_job_execution,m2.GetBatchJobExecution,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.data_set_detail,,m2,dataSetName,scalar,m2.data_set,,references,doc,medium,service-exact,get_data_set_details,m2.GetDataSetDetails,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.data_set_import_history,,m2,taskId,scalar,m2.data_set_import_task,,references,doc,medium,service-exact,list_data_set_import_history,m2.ListDataSetImportHistory,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.deployment,,m2,applicationId,scalar,m2.application,,references,doc,medium,service-exact,get_deployment,m2.GetDeployment,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.deployment,,m2,environmentId,scalar,m2.environment,,references,doc,medium,service-partial,get_deployment,m2.GetDeployment,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
m2.environment,,m2,vpcId,scalar,ec2.vpc,vpc,contained-in,doc,medium,leaf-hint,get_environment,m2.GetEnvironment,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
